product_family_id,season,nivel,color_group,color_intensity,fit,size_lookiero
SWEATER,7,2,brown,claro,straight,S
SWEATER,7,2,brown,oscuro,straight,S
SWEATER,7,2,brown,oscuro,straight,L
BAG,9,3,blue,oscuro,,UNQ
BAG,9,3,black,oscuro,,UNQ
SKIRT,7,1,black,oscuro,loose,L
SKIRT,7,1,black,oscuro,loose,M
SKIRT,7,1,black,oscuro,loose,S
SWEATER,8,2,green,oscuro,straight,XS
SWEATER,8,2,green,oscuro,straight,L
SWEATER,8,2,green,oscuro,straight,M
SWEATER,8,2,green,oscuro,straight,XL
SWEATER,8,2,green,oscuro,straight,S
SWEATER,8,2,black,oscuro,oversize,S
SWEATER,8,2,black,oscuro,oversize,M
SWEATER,8,2,black,oscuro,oversize,XS
SWEATER,8,2,black,oscuro,oversize,L
CARDIGAN,8,2,brown,oscuro,loose,M
CARDIGAN,8,2,brown,oscuro,loose,L
CARDIGAN,8,2,brown,oscuro,loose,S
CARDIGAN,8,2,brown,suave,loose,L
CARDIGAN,8,2,brown,suave,loose,S
CARDIGAN,8,2,brown,suave,loose,M
SWEATER,8,2,blue,oscuro,straight,M
SWEATER,8,2,blue,oscuro,straight,S
SWEATER,8,2,blue,oscuro,straight,XL
SWEATER,8,2,blue,oscuro,straight,L
SWEATER,8,2,blue,oscuro,straight,XXL
SHIRT,7,2,white,claro,straight,L
SHIRT,7,2,white,claro,straight,M
SHIRT,7,2,white,claro,straight,S
SKIRT,8,1,blue,intenso,straight,XXL
SKIRT,8,1,blue,intenso,straight,S
SKIRT,8,1,blue,intenso,straight,XL
SKIRT,8,1,blue,intenso,straight,M
SKIRT,8,1,blue,intenso,straight,L
SKIRT,8,1,blue,intenso,straight,XS
SKIRT,9,1,blue,oscuro,straight,XXL
SKIRT,9,1,blue,oscuro,straight,L
SKIRT,9,1,blue,oscuro,straight,XXXL
SKIRT,9,1,blue,oscuro,straight,X4XL
SKIRT,9,1,blue,oscuro,straight,XL
SHORT,9,1,blue,claro,straight,L
SHORT,9,1,black,oscuro,straight,XXL
SHORT,9,1,black,oscuro,straight,S
SHORT,9,1,black,oscuro,straight,XL
SHORT,9,1,black,oscuro,straight,XS
SHORT,9,1,black,oscuro,straight,L
SHORT,9,1,blue,claro,straight,M
SHORT,9,1,blue,claro,straight,XL
SHORT,9,1,blue,claro,straight,S
SHORT,9,1,blue,claro,straight,XXL
SHORT,9,1,black,oscuro,straight,M
SHORT,9,1,brown,claro,straight,M
SHORT,9,1,brown,claro,straight,XXL
SHORT,9,1,blue,claro,straight,XS
SHORT,9,1,brown,claro,straight,XS
SHORT,9,1,brown,claro,straight,XL
SHORT,9,1,brown,claro,straight,S
SHORT,9,1,brown,claro,straight,L
DRESS,7,1,blue,oscuro,tight,XXL
DRESS,7,1,blue,oscuro,tight,L
DRESS,7,1,blue,oscuro,tight,M
DRESS,7,1,blue,oscuro,tight,S
DRESS,7,1,blue,oscuro,tight,XS
DRESS,7,1,blue,oscuro,tight,XL
CARDIGAN,7,2,blue,oscuro,tight,L
CARDIGAN,7,2,blue,oscuro,tight,M
CARDIGAN,7,2,blue,oscuro,tight,S
CARDIGAN,7,2,blue,oscuro,tight,XL
SWEATER,7,2,blue,oscuro,straight,S
SWEATER,7,2,brown,oscuro,straight,M
SWEATER,7,2,brown,oscuro,straight,S
SWEATER,7,2,red,intenso,straight,M
SWEATER,7,2,red,intenso,straight,S
SWEATER,7,2,blue,oscuro,straight,M
TSHIRT,8,2,black,oscuro,straight,L
TSHIRT,8,2,black,oscuro,straight,XXL
TSHIRT,8,2,white,claro,straight,S
TSHIRT,8,2,white,claro,straight,XL
TSHIRT,8,2,white,claro,straight,XS
TSHIRT,8,2,white,claro,straight,XXL
TSHIRT,8,2,black,oscuro,straight,M
TSHIRT,8,2,white,claro,straight,L
TSHIRT,8,2,white,claro,straight,M
TSHIRT,8,2,black,oscuro,straight,S
TSHIRT,8,2,black,oscuro,straight,XL
TSHIRT,8,2,black,oscuro,straight,XS
TOP,9,2,black,oscuro,straight,XXL
TOP,9,2,black,oscuro,straight,L
TOP,9,2,black,oscuro,straight,X4XL
TOP,9,2,black,oscuro,straight,XL
TOP,9,2,black,oscuro,straight,XXXL
SHIRT,7,2,red,intenso,straight,S
SHIRT,7,2,red,intenso,straight,L
SHIRT,7,2,red,intenso,straight,M
TOP,9,2,white,claro,straight,XXXL
TOP,9,2,white,claro,straight,S
TOP,9,2,white,claro,straight,L
TOP,9,2,white,claro,straight,M
TOP,9,2,white,claro,straight,XL
TOP,9,2,white,claro,straight,XXL
TSHIRT,7,2,yellow,intenso,loose,XS
TSHIRT,7,2,yellow,intenso,loose,L
TSHIRT,7,2,yellow,intenso,loose,XL
TSHIRT,7,2,yellow,intenso,loose,XXL
TSHIRT,7,2,yellow,intenso,loose,M
TSHIRT,7,2,yellow,intenso,loose,S
DRESS,7,1,black,oscuro,loose,L
DRESS,7,1,black,oscuro,loose,M
DRESS,7,1,black,oscuro,loose,S
TOP,8,2,yellow,intenso,loose,M
TOP,8,2,yellow,intenso,loose,S
TOP,8,2,yellow,intenso,loose,XS
TOP,8,2,pink,intenso,loose,L
TOP,8,2,pink,intenso,loose,M
TOP,8,2,pink,intenso,loose,S
TOP,8,2,pink,intenso,loose,XS
TOP,8,2,yellow,intenso,loose,L
PANT,8,1,black,oscuro,straight,XXXL
PANT,8,1,green,oscuro,straight,XL
PANT,8,1,green,oscuro,straight,XXL
PANT,8,1,green,oscuro,straight,XXXL
PANT,8,1,blue,oscuro,straight,XXXL
PANT,8,1,blue,oscuro,straight,XXL
PANT,8,1,brown,oscuro,straight,XL
PANT,8,1,brown,oscuro,straight,XXL
PANT,8,1,brown,oscuro,straight,XXXL
PANT,8,1,black,oscuro,straight,XL
PANT,8,1,black,oscuro,straight,XXL
PANT,8,1,black,oscuro,straight,L
PANT,8,1,blue,oscuro,straight,XL
CARDIGAN,8,2,black,oscuro,tight,XL
CARDIGAN,8,2,black,oscuro,tight,XXL
CARDIGAN,8,2,black,oscuro,tight,XXXL
CARDIGAN,8,2,green,oscuro,tight,XL
CARDIGAN,8,2,green,oscuro,tight,XXL
CARDIGAN,8,2,green,oscuro,tight,XXXL
DRESS,7,1,blue,oscuro,straight,S
DRESS,7,1,blue,oscuro,straight,L
DRESS,7,1,blue,oscuro,straight,M
CARDIGAN,7,2,white,claro,straight,L
CARDIGAN,7,2,white,claro,straight,M
CARDIGAN,7,2,white,claro,straight,S
CARDIGAN,7,2,white,claro,straight,XL
CARDIGAN,7,2,white,claro,straight,XS
CARDIGAN,7,2,white,claro,straight,XXL
CARDIGAN,7,2,white,claro,straight,XXXL
PANT,9,1,blue,oscuro,straight,S
PANT,9,1,blue,oscuro,straight,XS
PANT,9,1,blue,oscuro,straight,XL
PANT,9,1,blue,oscuro,straight,XXL
PANT,9,1,blue,oscuro,straight,XXXL
PANT,9,1,blue,oscuro,straight,M
PANT,9,1,blue,oscuro,straight,L
SKIRT,9,1,blue,intenso,straight,S
SKIRT,9,1,blue,intenso,straight,L
SKIRT,9,1,blue,intenso,straight,XL
SKIRT,9,1,blue,intenso,straight,M
SKIRT,9,1,blue,intenso,straight,XXL
SWEATER,9,2,blue,claro,straight,L
SWEATER,9,2,blue,claro,straight,S
SWEATER,9,2,blue,claro,straight,M
TOP,7,2,black,oscuro,straight,L
TOP,7,2,blue,intenso,straight,M
TOP,7,2,blue,intenso,straight,S
TOP,7,2,black,oscuro,straight,M
TOP,7,2,black,oscuro,straight,S
TOP,7,2,white,claro,straight,S
TOP,7,2,red,oscuro,straight,L
TOP,9,2,yellow,suave,straight,S
TOP,9,2,blue,intenso,straight,M
TOP,9,2,yellow,suave,straight,L
TOP,8,2,red,oscuro,straight,XS
TOP,8,2,blue,oscuro,straight,M
TOP,8,2,blue,oscuro,straight,XL
TOP,8,2,blue,oscuro,straight,XS
TOP,8,2,black,oscuro,straight,L
TOP,9,2,blue,intenso,straight,S
TOP,9,2,yellow,suave,straight,M
TOP,9,2,red,oscuro,straight,XL
TOP,9,2,white,claro,straight,M
TOP,9,2,white,claro,straight,L
TOP,9,2,blue,oscuro,straight,M
TOP,9,2,blue,oscuro,straight,XXL
TOP,9,2,black,oscuro,straight,XL
TOP,9,2,green,oscuro,straight,L
TOP,9,2,green,oscuro,straight,XL
TOP,9,2,black,oscuro,straight,L
TOP,9,2,red,oscuro,straight,XXL
TOP,9,2,blue,oscuro,straight,XXL
TOP,9,2,blue,oscuro,straight,L
TOP,9,2,green,oscuro,straight,S
TOP,7,2,yellow,intenso,straight,L
TOP,7,2,yellow,intenso,straight,M
TOP,7,2,yellow,intenso,straight,S
TOP,8,2,white,claro,straight,L
TOP,8,2,brown,oscuro,straight,S
TOP,9,2,blue,intenso,straight,L
TOP,8,2,brown,oscuro,straight,L
TOP,7,2,white,claro,straight,M
TOP,8,2,white,claro,straight,S
TOP,9,2,red,oscuro,straight,L
TOP,8,2,blue,oscuro,straight,S
TOP,7,2,green,oscuro,straight,M
TOP,7,2,blue,intenso,straight,L
TOP,9,2,black,oscuro,straight,M
TOP,9,2,blue,oscuro,straight,S
TOP,8,2,brown,oscuro,straight,M
TOP,8,2,red,oscuro,straight,L
TOP,8,2,red,oscuro,straight,M
TOP,8,2,red,oscuro,straight,S
TOP,8,2,red,oscuro,straight,XL
TOP,8,2,green,oscuro,straight,M
TOP,8,2,pink,intenso,straight,XL
TOP,8,2,green,oscuro,straight,S
TOP,9,2,blue,oscuro,straight,XL
TOP,8,2,blue,oscuro,straight,L
TOP,9,2,white,claro,straight,S
TOP,9,2,white,claro,straight,XL
TOP,9,2,blue,oscuro,straight,L
TOP,9,2,blue,oscuro,straight,XL
TOP,9,2,green,oscuro,straight,XXL
TOP,9,2,purple,intenso,straight,S
TOP,9,2,purple,intenso,straight,M
TOP,9,2,red,oscuro,straight,M
TOP,9,2,red,oscuro,straight,S
TOP,9,2,purple,intenso,straight,XL
TOP,9,2,purple,intenso,straight,XXL
TOP,8,2,black,oscuro,straight,XL
TOP,9,2,white,claro,straight,XXL
TOP,9,2,blue,oscuro,straight,S
TOP,8,2,white,claro,straight,M
TOP,7,2,red,oscuro,straight,M
TOP,7,2,red,oscuro,straight,S
TOP,7,2,blue,oscuro,straight,L
TOP,7,2,blue,oscuro,straight,M
TOP,7,2,blue,oscuro,straight,S
TOP,7,2,green,oscuro,straight,L
TOP,7,2,green,oscuro,straight,S
TOP,8,2,black,oscuro,straight,S
TOP,8,2,black,oscuro,straight,XS
TOP,8,2,green,oscuro,straight,XL
TOP,8,2,green,oscuro,straight,XS
TOP,8,2,pink,intenso,straight,L
TOP,8,2,pink,intenso,straight,S
TOP,8,2,pink,intenso,straight,XS
TOP,9,2,black,oscuro,straight,S
TOP,9,2,black,oscuro,straight,XXL
TOP,9,2,green,oscuro,straight,M
TOP,7,2,white,claro,straight,L
TOP,8,2,pink,intenso,straight,M
TOP,9,2,blue,oscuro,straight,M
TOP,8,2,green,oscuro,straight,L
TOP,9,2,purple,intenso,straight,L
TOP,8,2,black,oscuro,straight,M
DRESS,7,1,brown,oscuro,straight,L
DRESS,7,1,brown,oscuro,straight,M
DRESS,7,1,brown,oscuro,straight,S
DRESS,7,1,yellow,intenso,straight,L
DRESS,7,1,yellow,intenso,straight,S
DRESS,7,1,yellow,intenso,straight,M
DRESS,7,1,green,oscuro,straight,L
DRESS,7,1,green,oscuro,straight,M
DRESS,7,1,green,oscuro,straight,S
JEANS,7,1,blue,oscuro,tight,L
JEANS,7,1,blue,oscuro,tight,S
JEANS,9,1,blue,oscuro,tight,M
JEANS,7,1,blue,oscuro,tight,XS
SWEATER,9,2,blue,oscuro,loose,L
SWEATER,9,2,blue,oscuro,loose,XL
SWEATER,9,2,blue,oscuro,loose,XS
SWEATER,9,2,blue,oscuro,loose,M
SWEATER,9,2,blue,oscuro,loose,S
JACKET,9,3,orange,claro,tight,S
JACKET,9,3,green,oscuro,tight,L
JACKET,9,3,orange,claro,tight,M
JACKET,9,3,orange,claro,tight,XL
JACKET,9,3,orange,claro,tight,XXL
JACKET,9,3,white,claro,tight,XL
JACKET,9,3,white,claro,tight,M
JACKET,9,3,white,claro,tight,S
JACKET,9,3,white,claro,tight,XXL
JACKET,9,3,green,oscuro,tight,XS
JACKET,9,3,green,oscuro,tight,XXL
JACKET,9,3,green,oscuro,tight,M
JACKET,9,3,white,claro,tight,L
JACKET,9,3,green,oscuro,tight,S
JACKET,9,3,green,oscuro,tight,XL
JACKET,9,3,orange,claro,tight,L
DRESS,9,1,black,oscuro,straight,L
DRESS,9,1,black,oscuro,straight,M
DRESS,9,1,black,oscuro,straight,S
JACKET,9,3,green,oscuro,straight,S
JACKET,9,3,black,oscuro,straight,M
JACKET,9,3,black,oscuro,straight,S
JACKET,9,3,green,oscuro,straight,XL
JACKET,9,3,green,oscuro,straight,M
JACKET,9,3,black,oscuro,straight,L
JACKET,9,3,black,oscuro,straight,XL
JACKET,9,3,green,oscuro,straight,L
TSHIRT,9,2,blue,claro,straight,M
TSHIRT,9,2,blue,claro,straight,XXL
TSHIRT,9,2,blue,claro,straight,XL
TSHIRT,9,2,grey,suave,straight,L
TSHIRT,9,2,grey,suave,straight,M
TSHIRT,9,2,grey,suave,straight,S
TSHIRT,9,2,blue,claro,straight,L
TSHIRT,9,2,blue,claro,straight,S
TSHIRT,9,2,blue,claro,straight,XS
TSHIRT,9,2,grey,suave,straight,XXL
TSHIRT,9,2,grey,suave,straight,XS
TSHIRT,9,2,grey,suave,straight,XL
JUMPSUIT,9,1,blue,oscuro,straight,L
JUMPSUIT,9,1,green,oscuro,straight,M
JUMPSUIT,9,1,blue,oscuro,straight,S
JUMPSUIT,9,1,green,oscuro,straight,L
JUMPSUIT,9,1,blue,oscuro,straight,M
JUMPSUIT,9,1,green,oscuro,straight,S
PANT,8,1,green,oscuro,straight,S
PANT,8,1,black,oscuro,straight,S
PANT,8,1,black,oscuro,straight,XL
PANT,8,1,black,oscuro,straight,XS
PANT,8,1,black,oscuro,straight,XXL
PANT,8,1,black,oscuro,straight,XXXL
PANT,8,1,green,oscuro,straight,M
PANT,8,1,green,oscuro,straight,S
PANT,8,1,green,oscuro,straight,XL
PANT,8,1,green,oscuro,straight,XXL
PANT,8,1,green,oscuro,straight,XXXL
PANT,8,1,green,oscuro,straight,M
PANT,8,1,green,oscuro,straight,XS
PANT,8,1,green,oscuro,straight,XXL
PANT,8,1,green,oscuro,straight,XL
PANT,8,1,green,oscuro,straight,XXXL
PANT,8,1,green,oscuro,straight,XS
PANT,8,1,brown,oscuro,straight,L
PANT,8,1,brown,oscuro,straight,M
PANT,8,1,brown,oscuro,straight,S
PANT,8,1,brown,oscuro,straight,XL
PANT,8,1,brown,oscuro,straight,XS
PANT,8,1,brown,oscuro,straight,XXL
PANT,8,1,brown,oscuro,straight,XXXL
PANT,8,1,black,oscuro,straight,L
PANT,8,1,black,oscuro,straight,M
PANT,8,1,green,oscuro,straight,L
PANT,8,1,green,oscuro,straight,L
JEANS,8,1,black,oscuro,straight,M
JEANS,8,1,black,oscuro,straight,L
JEANS,8,1,black,oscuro,straight,S
JEANS,8,1,black,oscuro,straight,XS
JEANS,8,1,black,oscuro,straight,XL
PANT,8,1,black,oscuro,tight,L
PANT,8,1,black,oscuro,tight,M
PANT,8,1,black,oscuro,tight,S
PANT,8,1,black,oscuro,tight,XL
PANT,8,1,black,oscuro,tight,XXL
PANT,7,1,black,oscuro,tight,L
PANT,7,1,black,oscuro,tight,M
PANT,7,1,black,oscuro,tight,S
PANT,7,1,black,oscuro,tight,XL
PANT,7,1,black,oscuro,tight,XXL
PANT,9,1,brown,claro,tight,S
PANT,9,1,brown,claro,tight,L
PANT,7,1,brown,claro,tight,L
PANT,7,1,brown,claro,tight,M
PANT,9,1,brown,claro,tight,XL
PANT,8,1,brown,claro,tight,L
PANT,7,1,brown,claro,tight,S
PANT,7,1,brown,claro,tight,XL
PANT,7,1,brown,claro,tight,XXL
PANT,9,1,brown,claro,tight,M
PANT,9,1,brown,claro,tight,XXL
PANT,8,1,brown,claro,tight,XXL
PANT,8,1,brown,claro,tight,S
PANT,8,1,brown,claro,tight,XL
PANT,8,1,brown,claro,tight,M
JACKET,7,3,black,oscuro,loose,L
JACKET,7,3,black,oscuro,loose,M
JACKET,7,3,black,oscuro,loose,S
JACKET,7,3,black,oscuro,loose,XL
JACKET,7,3,black,oscuro,loose,XS
SHIRT,8,2,blue,intenso,loose,S
SHIRT,8,2,blue,intenso,loose,L
SHIRT,8,2,blue,intenso,loose,XL
SHIRT,8,2,blue,intenso,loose,M
SHIRT,8,2,blue,intenso,loose,XS
JUMPSUIT,9,1,blue,intenso,straight,M
JUMPSUIT,9,1,blue,intenso,straight,XL
JUMPSUIT,9,1,blue,intenso,straight,S
JUMPSUIT,9,1,blue,intenso,straight,L
JUMPSUIT,9,1,blue,intenso,straight,XS
JEANS,9,1,blue,intenso,tight,S
JEANS,9,1,blue,intenso,tight,XS
JEANS,9,1,blue,intenso,tight,XL
JEANS,9,1,blue,intenso,tight,M
JEANS,9,1,blue,intenso,tight,L
JEANS,9,1,yellow,suave,tight,M
JEANS,9,1,yellow,suave,tight,S
JEANS,9,1,white,claro,tight,L
JEANS,9,1,black,oscuro,tight,S
JEANS,9,1,white,claro,tight,M
JEANS,9,1,white,claro,tight,S
JEANS,9,1,white,claro,tight,XL
JEANS,9,1,white,claro,tight,XS
JEANS,9,1,black,oscuro,tight,XS
JEANS,9,1,black,oscuro,tight,L
JEANS,9,1,black,oscuro,tight,XL
JEANS,9,1,yellow,suave,tight,XL
JEANS,9,1,yellow,suave,tight,XS
JEANS,9,1,black,oscuro,tight,M
JEANS,9,1,yellow,suave,tight,L
SKIRT,9,1,black,oscuro,tight,L
SKIRT,9,1,black,oscuro,tight,M
SKIRT,9,1,black,oscuro,tight,XXL
SKIRT,9,1,black,oscuro,tight,XS
SKIRT,9,1,black,oscuro,tight,XL
SKIRT,9,1,black,oscuro,tight,S
COAT,8,3,grey,oscuro,loose,L
COAT,8,3,grey,oscuro,loose,M
COAT,8,3,grey,oscuro,loose,S
COAT,8,3,grey,oscuro,loose,XL
COAT,8,3,grey,oscuro,loose,XS
PANT,7,1,green,oscuro,loose,L
PANT,7,1,green,oscuro,loose,S
PANT,7,1,green,oscuro,loose,M
SKIRT,7,1,brown,oscuro,straight,S
SKIRT,7,1,brown,oscuro,straight,L
SKIRT,7,1,green,oscuro,straight,S
SKIRT,7,1,brown,oscuro,straight,M
SKIRT,7,1,green,oscuro,straight,L
SKIRT,7,1,green,oscuro,straight,M
SWEATER,8,2,yellow,intenso,straight,S
SWEATER,8,2,yellow,intenso,straight,XS
SWEATER,8,2,brown,suave,straight,S
SWEATER,8,2,brown,suave,straight,XS
SWEATER,8,2,brown,suave,straight,L
SWEATER,8,2,brown,suave,straight,M
SWEATER,8,2,yellow,intenso,straight,L
SWEATER,8,2,yellow,intenso,straight,M
PANT,8,1,grey,oscuro,straight,L
PANT,8,1,grey,oscuro,straight,XXL
PANT,8,1,grey,oscuro,straight,XS
PANT,8,1,grey,oscuro,straight,M
PANT,8,1,grey,oscuro,straight,S
PANT,8,1,grey,oscuro,straight,XL
TSHIRT,8,2,grey,oscuro,straight,S
TSHIRT,8,2,grey,oscuro,straight,XS
TSHIRT,8,2,grey,oscuro,straight,M
TSHIRT,8,2,grey,oscuro,straight,XL
TSHIRT,8,2,grey,oscuro,straight,XXL
TSHIRT,8,2,grey,oscuro,straight,XXXL
TSHIRT,8,2,grey,oscuro,straight,L
CARDIGAN,8,2,blue,oscuro,oversize,S
CARDIGAN,8,2,brown,claro,oversize,M
CARDIGAN,8,2,brown,claro,oversize,S
CARDIGAN,8,2,blue,oscuro,oversize,M
CARDIGAN,8,2,red,oscuro,straight,L
CARDIGAN,8,2,red,oscuro,straight,M
CARDIGAN,8,2,red,oscuro,straight,S
CARDIGAN,8,2,red,oscuro,straight,XL
CARDIGAN,8,2,red,oscuro,straight,XS
CARDIGAN,8,2,red,oscuro,straight,XXL
TOP,9,2,green,oscuro,straight,X4XL
TOP,9,2,green,oscuro,straight,XL
TOP,9,2,green,oscuro,straight,XXL
TOP,9,2,green,oscuro,straight,XXXL
TOP,9,2,green,oscuro,straight,L
SKIRT,9,1,blue,intenso,tight,S
SKIRT,9,1,blue,intenso,tight,L
SKIRT,9,1,blue,intenso,tight,M
SKIRT,9,1,blue,intenso,tight,XL
DRESS,8,1,green,intenso,straight,M
DRESS,8,1,green,intenso,straight,S
DRESS,8,1,black,oscuro,straight,L
DRESS,8,1,black,oscuro,straight,M
DRESS,8,1,black,oscuro,straight,XL
DRESS,8,1,green,intenso,straight,L
DRESS,8,1,black,oscuro,straight,S
DRESS,8,1,green,intenso,straight,XL
DRESS,8,1,green,intenso,straight,XS
DRESS,8,1,black,oscuro,straight,XS
TSHIRT,8,2,blue,oscuro,straight,L
TSHIRT,8,2,blue,oscuro,straight,M
TSHIRT,8,2,blue,oscuro,straight,S
TSHIRT,8,2,blue,oscuro,straight,XL
TSHIRT,8,2,blue,oscuro,straight,XS
TSHIRT,8,2,blue,oscuro,straight,XXL
JACKET,8,3,black,oscuro,straight,XL
JACKET,8,3,blue,oscuro,straight,L
JACKET,8,3,blue,oscuro,straight,M
JACKET,8,3,blue,oscuro,straight,S
JACKET,8,3,black,oscuro,straight,M
JACKET,8,3,blue,oscuro,straight,XL
JACKET,8,3,black,oscuro,straight,S
JACKET,8,3,blue,oscuro,straight,XXL
JACKET,8,3,blue,oscuro,straight,XS
JACKET,8,3,black,oscuro,straight,L
JACKET,8,3,black,oscuro,straight,XXL
JACKET,8,3,black,oscuro,straight,XS
TSHIRT,9,2,pink,suave,straight,M
TSHIRT,9,2,white,claro,straight,L
TSHIRT,9,2,pink,suave,straight,L
TSHIRT,9,2,pink,suave,straight,S
TSHIRT,9,2,white,claro,straight,XS
TSHIRT,9,2,white,claro,straight,M
TSHIRT,9,2,white,claro,straight,S
TSHIRT,9,2,pink,suave,straight,XS
TSHIRT,8,2,black,oscuro,straight,S
TSHIRT,8,2,green,oscuro,straight,M
TSHIRT,8,2,green,oscuro,straight,S
TSHIRT,8,2,black,oscuro,straight,XS
TSHIRT,8,2,green,oscuro,straight,L
TSHIRT,8,2,pink,intenso,straight,L
TSHIRT,8,2,pink,intenso,straight,S
TSHIRT,8,2,pink,intenso,straight,XL
TSHIRT,8,2,pink,intenso,straight,XS
TSHIRT,8,2,green,oscuro,straight,XL
TSHIRT,8,2,green,oscuro,straight,XS
TSHIRT,8,2,pink,intenso,straight,M
TSHIRT,8,2,black,oscuro,straight,XL
TSHIRT,8,2,black,oscuro,straight,M
TSHIRT,8,2,black,oscuro,straight,L
SWEATER,8,2,grey,suave,straight,L
SWEATER,8,2,grey,suave,straight,S
SWEATER,8,2,blue,oscuro,straight,S
SWEATER,8,2,blue,oscuro,straight,XS
SWEATER,8,2,grey,suave,straight,XS
SWEATER,8,2,blue,oscuro,straight,L
SWEATER,8,2,blue,oscuro,straight,M
SWEATER,8,2,grey,suave,straight,M
DRESS,8,1,grey,claro,tight,L
DRESS,8,1,grey,claro,tight,XS
DRESS,8,1,grey,claro,tight,S
DRESS,8,1,grey,claro,tight,M
TSHIRT,8,2,blue,oscuro,loose,XS
TSHIRT,8,2,blue,oscuro,loose,L
TSHIRT,8,2,blue,oscuro,loose,M
TSHIRT,8,2,blue,oscuro,loose,S
CARDIGAN,8,2,green,oscuro,straight,XS
CARDIGAN,8,2,green,oscuro,straight,L
CARDIGAN,8,2,brown,oscuro,straight,M
CARDIGAN,8,2,brown,oscuro,straight,L
CARDIGAN,8,2,green,oscuro,straight,M
CARDIGAN,8,2,brown,oscuro,straight,S
CARDIGAN,8,2,brown,oscuro,straight,XS
CARDIGAN,8,2,green,oscuro,straight,S
DRESS,9,1,green,intenso,loose,M
DRESS,9,1,green,intenso,loose,S
DRESS,9,1,green,intenso,loose,XS
DRESS,9,1,green,intenso,loose,L
BAG,7,3,yellow,intenso,,UNQ
BAG,7,3,yellow,intenso,,UNQ
JACKET,7,3,brown,claro,straight,S
JACKET,7,3,brown,claro,straight,XL
JACKET,7,3,brown,claro,straight,XS
JACKET,7,3,brown,claro,straight,L
JACKET,7,3,brown,claro,straight,M
TSHIRT,8,2,brown,suave,loose,L
TSHIRT,8,2,brown,suave,loose,M
TSHIRT,8,2,brown,suave,loose,XXL
TSHIRT,8,2,brown,suave,loose,S
TSHIRT,8,2,brown,suave,loose,XL
TSHIRT,8,2,brown,suave,loose,XS
DRESS,8,1,black,oscuro,loose,XL
DRESS,8,1,black,oscuro,loose,XXL
DRESS,8,1,black,oscuro,loose,L
DRESS,8,1,black,oscuro,loose,M
DRESS,8,1,black,oscuro,loose,S
JUMPSUIT,9,1,black,oscuro,loose,L
JUMPSUIT,9,1,black,oscuro,loose,XL
JUMPSUIT,9,1,black,oscuro,loose,S
JUMPSUIT,9,1,black,oscuro,loose,M
SWEATER,8,2,brown,claro,straight,XL
SWEATER,8,2,brown,claro,straight,XS
SWEATER,8,2,brown,claro,straight,S
SWEATER,7,2,white,claro,straight,XS
SWEATER,7,2,white,claro,straight,L
SWEATER,7,2,white,claro,straight,M
SWEATER,9,2,blue,oscuro,straight,L
SWEATER,9,2,blue,oscuro,straight,M
SWEATER,9,2,blue,oscuro,straight,S
SWEATER,7,2,white,claro,straight,S
SWEATER,7,2,white,claro,straight,XL
SWEATER,9,2,blue,oscuro,straight,XS
SWEATER,9,2,blue,oscuro,straight,XL
SWEATER,8,2,brown,claro,straight,L
SWEATER,8,2,brown,claro,straight,M
SHIRT,9,2,yellow,intenso,straight,L
SHIRT,9,2,blue,intenso,straight,XS
SHIRT,9,2,yellow,intenso,straight,XXL
SHIRT,9,2,blue,intenso,straight,L
SHIRT,9,2,yellow,intenso,straight,S
SHIRT,9,2,yellow,intenso,straight,XXXL
SHIRT,9,2,blue,intenso,straight,S
SHIRT,9,2,blue,intenso,straight,M
SHIRT,9,2,blue,intenso,straight,XL
SHIRT,9,2,yellow,intenso,straight,XL
SHIRT,9,2,yellow,intenso,straight,M
SHIRT,9,2,yellow,intenso,straight,XS
SHIRT,9,2,blue,intenso,straight,XXXL
SHIRT,9,2,blue,intenso,straight,XXL
PANT,8,1,black,oscuro,tight,XS
PANT,8,1,black,oscuro,tight,L
PANT,8,1,black,oscuro,tight,S
PANT,8,1,black,oscuro,tight,M
DRESS,8,1,black,oscuro,tight,XS
DRESS,8,1,black,oscuro,tight,S
DRESS,8,1,black,oscuro,tight,L
DRESS,8,1,black,oscuro,tight,M
SWEATER,8,2,brown,oscuro,oversize,S
SWEATER,8,2,white,claro,oversize,L
SWEATER,8,2,white,claro,oversize,M
SWEATER,8,2,white,claro,oversize,S
SWEATER,8,2,white,claro,oversize,XL
SWEATER,8,2,blue,oscuro,oversize,L
SWEATER,8,2,blue,oscuro,oversize,M
SWEATER,8,2,blue,oscuro,oversize,S
SWEATER,8,2,brown,oscuro,oversize,L
SWEATER,8,2,brown,oscuro,oversize,XL
SWEATER,8,2,brown,oscuro,oversize,M
SWEATER,8,2,blue,oscuro,oversize,XS
SWEATER,8,2,green,oscuro,straight,L
SWEATER,8,2,brown,oscuro,straight,XS
SWEATER,8,2,brown,oscuro,straight,M
SWEATER,8,2,brown,oscuro,straight,S
SWEATER,8,2,green,oscuro,straight,S
SWEATER,8,2,green,oscuro,straight,XS
SWEATER,8,2,green,oscuro,straight,M
SWEATER,8,2,brown,oscuro,straight,L
SWEATER,8,2,brown,oscuro,straight,M
SWEATER,8,2,brown,suave,straight,XS
SWEATER,8,2,brown,suave,straight,XXL
SWEATER,8,2,brown,oscuro,straight,L
SWEATER,8,2,brown,oscuro,straight,S
SWEATER,8,2,green,oscuro,straight,XL
